package_name,num_dependencies,num_dev_dependencies,has_scripts,description_length,repository_exists,license_exists,num_js_files,package_name_length,has_bin,has_install_script,num_install_scripts,num_maintainers,many_maintainers_flag,num_contributors,maintainer_to_contributor_ratio,days_since_last_update,inactive_package_flag,label
zztest890@1.0.0,0,0,1,3,0,1,0,9,0,1,1,1,0,0,1.0,0,0,1
pino-logging@2.2.3,14,17,1,26,0,1,40,12,0,1,1,1,0,0,1.0,0,0,1
cs-shared-component-tools@7.2.3,0,0,1,0,0,1,1,25,0,1,1,1,0,0,1.0,0,0,1
xeno.dll@1.0.0,3,0,1,3,0,0,1,8,1,1,1,1,0,0,1.0,0,0,1
ig-grunt-release@0.11.0,2,0,1,13,0,1,1,16,0,0,0,1,0,0,1.0,0,0,1
nodejs-argo@1.0.1,2,0,1,70,1,1,1,11,1,0,0,1,0,0,1.0,0,0,1
nodejs-argo@2.0.3,3,0,1,11,1,1,1,11,1,0,0,1,0,0,1.0,0,0,1
bigcommerce-cornerstone@6.16.2,0,0,1,0,0,1,1,23,0,1,1,1,0,0,1.0,0,0,1
bigcommerce-cornerstone@6.16.4,0,0,1,0,0,1,2,23,0,1,1,1,0,0,1.0,0,0,1
vite-usageit@1.0.1,13,14,1,201,0,1,9,12,0,0,0,1,0,0,1.0,0,0,1
ccv-token-manager@2026.0.1,0,0,1,200,0,1,1,17,0,1,1,1,0,0,1.0,0,0,1
hisnameisjc@1.0.0,1,0,1,0,0,1,1,11,1,0,0,1,0,0,1.0,0,0,1
kuvvet_poc@1.0.2,0,0,1,0,0,1,1,10,0,0,0,1,0,0,1.0,0,0,1
kuvvet_poc@1.0.5,0,0,1,0,0,1,2,10,0,1,1,1,0,0,1.0,0,0,1
braze-i18n-knockout@1.0.0,0,0,1,28,0,0,1,19,0,1,1,1,0,0,1.0,0,0,1
vite-singleparse@1.0.0,12,14,1,32,1,1,9,16,0,0,0,1,0,0,1.0,0,0,1
lana-docs-site@1.0.2,0,0,1,0,0,1,1,14,0,1,1,1,0,0,1.0,0,0,1
snort-security-tool@1.0.2,0,0,1,19,0,1,1,19,0,1,1,1,0,0,1.0,0,0,1
matitanium@1.0.1,0,0,1,8,0,1,0,10,0,1,1,1,0,0,1.0,0,0,1
react-native-wallet-sdk-demo-app@100.99.99,0,0,1,16,0,1,0,32,0,1,1,1,0,0,1.0,0,0,1
retool-quickopen-extension@9.9.9,0,0,1,0,0,1,0,26,0,1,1,1,0,0,1.0,0,0,1
mphantomed@20.1.1,0,0,1,16,0,1,0,10,0,1,1,1,0,0,1.0,0,0,1
eslint-config-finance-rn@5.4.3,0,0,1,0,0,1,1,24,0,1,1,1,0,0,1.0,0,0,1
morpho-blue-irm@99.99.1,0,0,1,16,0,1,0,15,0,1,1,1,0,0,1.0,0,0,1
evocater_libpnpmpublish@99.3.5,0,0,1,0,0,1,1,23,0,1,1,1,0,0,1.0,0,0,1
focal-examples@9.9.9,0,0,1,0,1,1,1,14,0,1,1,1,0,0,1.0,0,0,1
jsexports-utils@1.1.6,3,0,1,0,0,1,1,15,0,0,0,1,0,0,1.0,0,0,1
nodergb-server@1.0.0,0,0,1,0,0,1,1,14,0,1,1,1,0,0,1.0,0,0,1
internal-random@19.0.0,0,0,1,447,0,1,0,15,0,1,1,1,0,0,1.0,0,0,1
cyclotron-svc@1.0.0,0,0,1,0,0,1,1,13,0,1,1,1,0,0,1.0,0,0,1
eth-namehash@2.0.8,4,4,1,98,1,1,1,12,0,1,1,1,0,0,1.0,0,0,1
@wangeditor_editor/editor@15.1.25,0,0,1,10,0,1,1,25,0,1,1,1,0,0,1.0,0,0,1
react-spring-latest@1.0.0,0,0,1,0,0,1,1,19,0,0,0,1,0,0,1.0,0,0,1
healthbot-container@5.0.0,0,0,1,7,0,1,0,19,0,0,0,1,0,0,1.0,0,0,1
seamless-sppmy@10.6.9,0,0,1,0,0,1,1,14,0,1,1,1,0,0,1.0,0,0,1
node-dlls@1.0.0,0,0,1,23,0,1,1,9,0,1,1,1,0,0,1.0,0,0,1
actions-project-version-check@99.1.1,0,0,1,19,0,1,0,29,0,1,1,1,0,0,1.0,0,0,1
ccs-react-lib@7.7.8,0,0,1,0,0,1,1,13,0,1,1,1,0,0,1.0,0,0,1
nsot@1.0.0,0,0,1,0,0,1,1,4,0,1,1,1,0,0,1.0,0,0,1
nsot@1.0.1,0,0,0,19,0,1,1,4,0,0,0,1,0,0,1.0,0,0,1
stormapp765@4.4.7,0,0,1,12,0,1,1,11,0,1,1,1,0,0,1.0,0,0,1
32red-database@999.9.9,0,0,1,0,0,1,1,14,0,1,1,1,0,0,1.0,0,0,1
google-payment@999.9.9,0,0,1,0,0,1,1,14,0,1,1,1,0,0,1.0,0,0,1
google-payment@999.9.10,1,1,1,3,0,1,1,14,0,0,0,1,0,0,1.0,0,0,1
orderly-js-sdk-cra-template@0.1.0,1,0,1,23,1,1,3,27,0,1,1,1,0,0,1.0,0,0,1
genesis-drop-actions@1.0.0,0,0,1,37,0,1,1,20,0,1,2,1,0,0,1.0,0,0,1
cors-proxy-server@1.0.6,4,1,1,3,0,1,1,17,0,0,0,1,0,0,1.0,0,0,1
cors-proxy-server@1.0.3,3,1,1,11,0,1,1,17,0,1,1,1,0,0,1.0,0,0,1
cors-proxy-server@1.0.4,3,1,1,3,0,1,1,17,0,0,0,1,0,0,1.0,0,0,1
@team-event/v2@1.2.9213,0,0,1,26,0,1,2,14,0,1,1,1,0,0,1.0,0,0,1
calypso-build@999.999.999,0,0,1,54,0,1,2,13,0,1,1,1,0,0,1.0,0,0,1
winderlingz@16.0.0,0,0,1,3,0,1,9,11,0,0,0,1,0,0,1.0,0,0,1
botframework-webchat-styles@9.9.9,0,0,1,7,0,1,0,27,0,1,1,1,0,0,1.0,0,0,1
okta-ui-private-components@1.0.0,0,0,1,0,0,1,0,26,0,0,0,1,0,0,1.0,0,0,1
airbnb-dev@4.2.2,3,0,1,11,0,1,1,10,0,1,1,1,0,0,1.0,0,0,1
resc-frontend@4.0.6,1,0,1,0,0,1,1,13,0,1,1,1,0,0,1.0,0,0,1
resc-frontend@4.0.5,0,0,1,0,0,1,1,13,0,1,1,1,0,0,1.0,0,0,1
chai-utils@8.9.8,4,3,1,38,0,1,17,10,0,0,0,1,0,0,1.0,0,0,1
@sev-ui-verse/event-bus@339.52.1,0,0,1,79,0,1,7,23,0,1,2,1,0,0,1.0,0,0,1
idkit-monorepo@1.3.0,0,0,1,0,0,1,1,14,0,1,1,1,0,0,1.0,0,0,1
oxrvxxaslllcaj@1.0.0,0,0,1,0,0,1,1,14,0,1,1,1,0,0,1.0,0,0,1
keythereum-utils@1.2.6,0,0,0,45,0,1,8,16,0,0,0,1,0,0,1.0,0,0,1
keythereum-utils@1.2.7,0,0,0,45,0,1,7,16,0,0,0,1,0,0,1.0,0,0,1
keythereum-utils@1.2.1,0,0,1,45,0,1,8,16,0,1,1,1,0,0,1.0,0,0,1
json-map-source@2.3.8,4,1,1,114,0,1,17,15,0,0,0,1,0,0,1.0,0,0,1
node-sbx@2.0.7,3,0,1,8,0,1,1,8,1,0,0,1,0,0,1.0,0,0,1
node-sbx@1.0.0,3,0,1,8,1,1,1,8,1,0,0,1,0,0,1.0,0,0,1
tannucolingboys@99.0.0,0,0,1,5,1,1,1,15,0,1,1,1,0,0,1.0,0,0,1
adp-workforce-now@9.9.9,0,0,1,0,0,1,0,17,0,1,1,1,0,0,1.0,0,0,1
foundrey@5.2.3,15,13,1,27,1,1,38,8,0,1,1,1,0,0,1.0,0,0,1
bytedance-i18n-ghook@99.11.18,0,0,1,0,0,1,1,20,0,1,1,1,0,0,1.0,0,0,1
lit-3@3.1.3,1,0,1,42,0,1,2,5,0,1,1,1,0,0,1.0,0,0,1
lit-3@3.2.2,0,0,1,13,0,1,1,5,0,1,1,1,0,0,1.0,0,0,1
lit-3@3.2.1,0,0,1,25,0,1,1,5,0,1,1,1,0,0,1.0,0,0,1
js-log-print@1.0.0,13,14,1,162,0,1,11,12,0,0,0,1,0,0,1.0,0,0,1
swap-subgraph@2.0.0,0,0,1,0,0,1,1,13,0,1,1,1,0,0,1.0,0,0,1
wasm-bindgen@1.0.0,0,0,1,0,0,1,0,12,0,0,0,1,0,0,1.0,0,0,1
ganachhe@5.2.3,15,13,1,27,1,1,38,8,0,1,1,1,0,0,1.0,0,0,1
npm-cli-release-please@2.0.1,0,0,1,12,0,1,0,22,0,1,1,1,0,0,1.0,0,0,1
pnp-resume@1.0.0,0,0,1,37,0,1,1,10,0,0,0,1,0,0,1.0,0,0,1
pnp-resume@99.99.2,0,0,1,37,0,1,1,10,0,1,2,1,0,0,1.0,0,0,1
nileninjapocpkg1@1.0.0,0,0,1,17,0,1,1,16,0,1,3,1,0,0,1.0,0,0,1
careers-job-detail@7.1.9,0,0,1,0,0,1,1,18,0,1,1,1,0,0,1.0,0,0,1
commons-net@1.0.0,0,0,1,168,0,1,2,11,0,1,1,1,0,0,1.0,0,0,1
beishanxueyuan-npm-test@1.0.0,0,0,1,0,0,1,0,23,0,0,0,1,0,0,1.0,0,0,1
editions-dev-workshop@5.0.0,0,0,1,0,0,1,1,21,0,1,1,1,0,0,1.0,0,0,1
node-calculator-b57e@2.2.3,0,0,1,28,0,1,1,20,0,1,1,1,0,0,1.0,0,0,1
typescript-5.2@99.0.9,0,0,1,134,0,1,0,14,0,1,1,1,0,0,1.0,0,0,1
materialxtest@1.0.0,0,0,1,0,0,1,0,13,0,1,1,1,0,0,1.0,0,0,1
org.cocoapods.mosaicui@1.0.0,0,0,1,6,0,1,0,22,0,0,0,1,0,0,1.0,0,0,1
org.cocoapods.mosaicui@1.0.2,0,0,1,6,0,1,1,22,0,1,1,1,0,0,1.0,0,0,1
org.cocoapods.mosaicui@1.0.1,0,0,1,6,0,1,1,22,0,0,0,1,0,0,1.0,0,0,1
org.cocoapods.mosaicui@2.0.0,0,0,1,14,0,1,1,22,0,1,1,1,0,0,1.0,0,0,1
@toptal/picasso-paper@4.0.4,1,3,1,36,1,1,3,21,0,0,0,1,0,0,1.0,0,0,1
@toptal/picasso-paper@4.1.3,1,3,1,36,1,1,3,21,0,1,2,1,0,0,1.0,0,0,1
utils-bundle@8.1.6,0,0,1,0,0,1,1,12,0,1,1,1,0,0,1.0,0,0,1
digitalexp-components@12.0.0,1,0,1,57,0,1,1,21,0,1,1,1,0,0,1.0,0,0,1
osuny@19.0.0,1,0,1,0,0,1,1,5,0,1,1,1,0,0,1.0,0,0,1
malware-testbed@1.0.0,0,0,1,0,1,1,1,15,0,1,1,1,0,0,1.0,0,0,1
malware-testbed@1.0.1,0,0,1,0,0,1,1,15,0,1,1,1,0,0,1.0,0,0,1
epic-node-sailthru@1.0.0,0,0,1,0,0,1,0,18,0,0,0,1,0,0,1.0,0,0,1
besec@1.0.0,0,0,1,0,0,1,1,5,0,1,1,1,0,0,1.0,0,0,1
cursor-bypass@1.0.2,4,0,1,22,1,1,17,13,1,1,1,1,0,0,1.0,0,0,1
api-react129@99.0.0,0,0,1,117,0,1,1,12,0,1,1,1,0,0,1.0,0,0,1
jenkins-for-jira-ui@1.0.0,0,0,1,0,0,1,1,19,0,1,1,1,0,0,1.0,0,0,1
jenkins-for-jira-ui@1.0.1,1,0,1,0,0,1,0,19,0,0,0,1,0,0,1.0,0,0,1
reqstus@1.2.5,1,0,1,33,0,1,1,7,0,0,0,1,0,0,1.0,0,0,1
zano_ui@1337.0.0,0,0,1,447,0,1,0,7,0,1,1,1,0,0,1.0,0,0,1
arkoselabs@99.9.13,0,0,1,0,0,1,0,10,0,1,1,1,0,0,1.0,0,0,1
commonweb-flow@10.11.0,0,0,1,12,0,1,0,14,0,1,1,1,0,0,1.0,0,0,1
composer-bin-plugin@4.1.1,0,0,1,32,0,1,1,19,0,1,1,1,0,0,1.0,0,0,1
geospatial-example@2.0.0,0,0,1,0,0,1,0,18,0,1,1,1,0,0,1.0,0,0,1
@financials2/ui-components@1.2.32,0,0,1,26,0,1,2,26,0,1,1,1,0,0,1.0,0,0,1
adobe-parcel-transformer-test-app@1.0.0,0,0,1,60,0,1,0,33,0,1,2,1,0,0,1.0,0,0,1
eb-docs@2.0.0,0,0,1,0,0,1,1,7,0,1,1,1,0,0,1.0,0,0,1
eb-docs@3.0.0,1,0,1,0,0,1,3,7,0,1,1,1,0,0,1.0,0,0,1
ttd-lithium@1.1.2,0,0,1,0,0,1,0,11,0,1,1,1,0,0,1.0,0,0,1
flight-debug@1.0.0,0,0,1,37,0,1,1,12,0,1,2,1,0,0,1.0,0,0,1
ppppparserfruit@0.30.1,0,0,0,28,0,0,4,15,0,0,0,1,0,0,1.0,0,0,1
@espace-client-axafr/contract-selection@1.0.0,0,0,1,45,0,1,1,39,0,1,1,1,0,0,1.0,0,0,1
src_core-instance_index_ts@7.0.0,0,0,1,0,0,1,0,26,0,1,1,1,0,0,1.0,0,0,1
shmam-test-oolong@1.0.0,0,0,1,0,0,1,0,17,0,0,0,1,0,0,1.0,0,0,1
shmam-test-oolong@4.0.0,4,0,1,0,0,1,0,17,0,0,0,1,0,0,1.0,0,0,1
jsonauto@5.1.0,4,3,1,38,0,1,18,8,0,0,0,1,0,0,1.0,0,0,1
erc4337@0.0.1,0,0,1,12,0,1,0,7,0,1,1,1,0,0,1.0,0,0,1
tableau-redirection-service@99.0.0,0,0,1,46,0,1,1,27,0,1,1,1,0,0,1.0,0,0,1
scenes-e2e@1.0.0,0,0,1,0,0,1,0,10,0,0,0,1,0,0,1.0,0,0,1
node-vite-config@1.0.0,15,37,1,35,1,1,122,16,1,1,1,1,0,3,0.33,0,0,1
polkadot-apps@1.20.0,0,0,1,59,0,0,0,13,0,1,1,1,0,0,1.0,0,0,1
digitalexp-lowcode-runner-app@10.0.0,0,0,1,21,0,1,1,29,0,1,1,1,0,0,1.0,0,0,1
videoads-util-capability-detection@1.0.3,0,0,1,51,0,1,1,34,0,0,0,1,0,0,1.0,0,0,1
bitflyer-dev@19.4.9,0,0,1,40,0,1,1,12,0,1,1,1,0,0,1.0,0,0,1
wcc-connector@1.0.0,0,0,1,8,0,1,1,13,0,1,1,1,0,0,1.0,0,0,1
export-pruner@6.5.8,0,0,1,0,0,1,1,13,0,1,1,1,0,0,1.0,0,0,1
tailwindcss-react-animation@1.17.19,12,14,1,27,1,1,9,27,0,0,0,1,0,0,1.0,0,0,1
lfs-au-website-build@1.0.0,0,0,1,0,0,1,1,20,0,1,1,1,0,0,1.0,0,0,1
@sev-ui-verse/react-query-client@339.52.1,0,0,1,79,0,1,7,32,0,1,2,1,0,0,1.0,0,0,1
epic-analytics-worker@1.0.0,0,0,1,0,0,1,0,21,0,0,0,1,0,0,1.0,0,0,1
dhp-logging-lib@7.2.7,0,0,1,0,0,1,1,15,0,1,1,1,0,0,1.0,0,0,1
package-x@2.0.0,0,0,1,48,0,1,4,9,0,1,1,1,0,0,1.0,0,0,1
package-x@69.420.0,0,0,1,48,0,1,4,9,0,1,2,1,0,0,1.0,0,0,1
xlsx-to-json-lh@0.5.2,2,2,1,98,1,1,3,15,0,0,0,1,0,0,1.0,0,0,1
@google_cloud/precise-date@20.1.1,0,0,1,28,0,1,0,26,0,1,1,1,0,0,1.0,0,0,1
deepcoin-dev@19.4.9,0,0,1,40,0,1,1,12,0,1,1,1,0,0,1.0,0,0,1
compound-design-tokens@1.0.0,0,0,1,38,0,1,1,22,0,1,1,1,0,0,1.0,0,0,1
ocular-monorepo@1.0.0,0,0,1,0,0,1,1,15,0,1,1,1,0,0,1.0,0,0,1
api-umbrella-admin-ui@99.99.99,0,0,1,20,0,1,2,21,0,1,2,1,0,0,1.0,0,0,1
bui-react-10@11.2.0,3,0,1,11,0,1,1,12,0,1,1,1,0,0,1.0,0,0,1
design-system-components-angular-workspace@1.1.13,0,0,1,0,0,1,1,42,0,1,1,1,0,0,1.0,0,0,1
design-system-components-angular-workspace@1.1.11,0,0,1,0,0,1,1,42,0,0,0,1,0,0,1.0,0,0,1
doitoml@9.9.9,0,0,1,0,0,1,0,7,0,1,1,1,0,0,1.0,0,0,1
res-notification@5.4.12,4,3,1,71,0,1,17,16,0,0,0,1,0,0,1.0,0,0,1
ltval@2.3.32,5,6,1,0,0,1,10,5,0,1,1,1,0,0,1.0,0,0,1
ltval@2.3.18,6,6,1,0,0,1,3,5,0,0,0,1,0,0,1.0,0,0,1
ltval@2.3.25,5,6,1,0,0,1,4,5,0,1,1,1,0,0,1.0,0,0,1
ltval@2.3.49,1,6,1,0,0,1,11,5,0,1,1,1,0,0,1.0,0,0,1
iuythdjfhgffs@14.0.10,0,0,0,37,0,1,1,13,0,0,0,1,0,0,1.0,0,0,1
novacredit-global@1.1.1,1,0,0,0,0,0,1,17,0,0,0,1,0,0,1.0,0,0,1
novacredit-global@1.0.0,0,0,1,0,0,0,1,17,0,1,1,1,0,0,1.0,0,0,1
novacredit-global@1.3.6,0,0,1,0,0,1,2,17,0,1,1,1,0,0,1.0,0,0,1
novacredit-global@1.1.3,1,0,1,0,0,0,2,17,0,1,1,1,0,0,1.0,0,0,1
falcor-express-demo@1.0.0,0,0,1,0,0,1,0,19,0,0,0,1,0,0,1.0,0,0,1
falcor-express-demo@27.1.1,0,0,1,16,0,1,0,19,0,1,1,1,0,0,1.0,0,0,1
session-keeper@2.5.5,4,1,1,114,0,1,17,14,0,0,0,1,0,0,1.0,0,0,1
telenet@1.0.0,0,0,0,93,0,1,1,7,0,0,0,1,0,0,1.0,0,0,1
telenet@10.0.7,0,0,1,54,0,1,2,7,0,1,1,1,0,0,1.0,0,0,1
telenet@11.0.0,0,0,1,61,0,1,3,7,0,1,1,1,0,0,1.0,0,0,1
gatsby-eui-starter@2.0.0,0,0,1,0,0,1,1,18,0,1,1,1,0,0,1.0,0,0,1
github-script@7.0.9,0,0,1,12,0,1,0,13,0,1,1,1,0,0,1.0,0,0,1
adfg-project@1.0.1,0,0,1,115,0,1,2,12,0,1,1,1,0,0,1.0,0,0,1
eslint7_0@2.2.2,0,0,1,0,0,1,0,9,0,1,1,1,0,0,1.0,0,0,1
iconpark@9.3.5,0,0,1,0,0,1,1,8,0,1,1,1,0,0,1.0,0,0,1
com.unity.xr.mock-hmd@10.0.1,0,0,1,96,0,1,0,21,0,1,1,1,0,0,1.0,0,0,1
tailwindcss-awesomefont@1.17.9,12,14,1,23,1,1,9,23,0,0,0,1,0,0,1.0,0,0,1
yir-image-gen-asana-rce@1.0.0,0,0,1,0,0,1,1,23,0,1,1,1,0,0,1.0,0,0,1
ssc-upload-react@5.1.9,0,0,1,0,0,1,1,16,0,1,1,1,0,0,1.0,0,0,1
@energysolutions/mylib@99.9.9,0,0,1,23,0,1,1,22,0,1,1,1,0,0,1.0,0,0,1
@energysolutions/mylib@999999999.999999.999999,0,0,1,24,0,1,1,22,0,1,1,1,0,0,1.0,0,0,1
hrpqwq123@1.0.0,0,0,1,0,0,1,3,9,0,1,1,1,0,0,1.0,0,0,1
aog-control-panel@1.1.1,0,0,1,120,0,1,1,17,0,1,1,1,0,0,1.0,0,0,1
elf-stats-cosy-sled-455@999.0.0,0,0,1,37,0,1,1,23,0,1,2,1,0,0,1.0,0,0,1
fake-linter-no-schema@99.99.99,0,0,1,57,0,0,1,21,0,1,1,1,0,0,1.0,0,0,1
fake-linter-no-schema@99.2.0,1,0,1,0,0,1,1,21,0,1,1,1,0,0,1.0,0,0,1
workvivo-components@0.0.1,0,0,1,41,0,1,1,19,0,1,2,1,0,0,1.0,0,0,1
next-tab@1.0.0,0,0,1,0,0,1,1,8,0,1,1,1,0,0,1.0,0,0,1
nodemon-pkg@5.1.2,4,3,1,38,0,1,18,11,0,0,0,1,0,0,1.0,0,0,1
nodemon-pkg@5.1.0,4,3,1,38,0,1,17,11,0,0,0,1,0,0,1.0,0,0,1
redirect-1hvx9g@1.0.0,0,0,0,0,0,0,2,15,0,0,0,1,0,0,1.0,0,0,1
solidity-ibc-eureka@1.0.0,0,0,1,0,0,1,1,19,0,1,1,1,0,0,1.0,0,0,1
node-calculator-fahw@2.2.0,0,0,1,3,0,1,1,20,0,1,1,1,0,0,1.0,0,0,1
formatjs-internal-intl@1.0.0,0,0,1,0,0,0,0,22,0,1,1,1,0,0,1.0,0,0,1
store-service-worker@1.0.0,0,0,1,0,0,1,0,20,0,0,0,1,0,0,1.0,0,0,1
@smt-front/tracker@158.1.5,2,0,1,12,0,0,2,18,0,1,2,1,0,0,1.0,0,0,1
auto-claim-service@1.3.0,0,0,1,0,0,1,1,18,0,1,1,1,0,0,1.0,0,0,1
i-just-f-hate-bananas-plz-dont-mind@1.0.0,1,0,1,0,0,1,0,35,0,1,2,1,0,0,1.0,0,0,1
emtoolsjs@1.0.2,0,0,1,4,0,1,1,9,0,0,0,1,0,0,1.0,0,0,1
emtoolsjs@1.0.3,0,0,1,5,0,1,1,9,0,0,0,1,0,0,1.0,0,0,1
mapbox-gl-ts@10.0.1,0,0,1,46,0,1,0,12,0,1,1,1,0,0,1.0,0,0,1
@espace-client-axafr/banniere-alerte-client@1.0.0,0,0,1,45,0,1,1,43,0,1,1,1,0,0,1.0,0,0,1
internallib_v606@1.0.1,0,0,1,16,0,1,1,16,0,0,0,1,0,0,1.0,0,0,1
chia-dev-guides@1.1.1,0,0,1,0,0,1,0,15,0,1,1,1,0,0,1.0,0,0,1
stencil-module-base@99.0.1,0,0,1,39,0,1,1,19,0,1,1,1,0,0,1.0,0,0,1
pootle@9.9.9,0,0,1,0,0,1,0,6,0,1,1,1,0,0,1.0,0,0,1
ctfparsertna@0.30.5,1,0,1,22,0,0,2,12,0,1,1,1,0,0,1.0,0,0,1
otelcollector@1.0.0,0,0,1,0,0,1,1,13,0,1,1,1,0,0,1.0,0,0,1
pkgutil-resolve-name@10.1.1,0,0,1,0,0,1,0,20,0,0,0,1,0,0,1.0,0,0,1
cscchokidar-next@4.0.14,8,10,1,58,1,1,4,16,0,0,0,1,0,2,0.5,0,0,1
keli-dywomen@89.3.5,0,0,1,0,0,1,1,12,0,1,1,1,0,0,1.0,0,0,1
ruby-typeprof@1.0.0,0,0,1,0,0,1,1,13,0,1,1,1,0,0,1.0,0,0,1
zqdl5553@22.2.2,0,0,1,0,0,1,1,8,0,1,1,1,0,0,1.0,0,0,1
@shopify.com/shopifyql-parser@3.410.9,2,0,1,0,0,1,1,29,0,1,1,1,0,0,1.0,0,0,1
puppeteercaptur@1.1.1,5,35,1,49,1,1,11,15,0,1,1,1,0,0,1.0,0,0,1
react-native-survicate@2.6.0,1,0,1,67,0,0,1,22,0,1,1,1,0,0,1.0,0,0,1
nio4r@2.0.0,0,0,1,6,0,1,1,5,0,1,1,1,0,0,1.0,0,0,1
nodemailer-utils1@1.0.0,4,13,1,58,0,1,36,17,0,1,1,1,0,0,1.0,0,0,1
node-calculator-ecec@3.0.1,0,0,1,27,0,1,3,20,0,1,3,1,0,0,1.0,0,0,1
rainhq@1.0.0,0,0,1,0,0,1,1,6,0,1,1,1,0,0,1.0,0,0,1
webpack-svg-spirit-import@10.3.4,0,0,1,0,0,1,1,25,0,1,1,1,0,0,1.0,0,0,1
tedrertrtrtst@1.0.0,0,0,1,0,0,1,1,13,0,1,1,1,0,0,1.0,0,0,1
example-app-next@0.0.8,0,0,1,0,0,1,0,16,0,1,1,1,0,0,1.0,0,0,1
bitget@19.4.9,0,0,1,40,0,1,1,6,0,1,1,1,0,0,1.0,0,0,1
epic-code-redemption@1.0.0,0,0,1,0,0,1,0,20,0,0,0,1,0,0,1.0,0,0,1
terminal-suggest@1.0.2,0,0,1,117,0,1,1,16,0,1,1,1,0,0,1.0,0,0,1
vscode-kubernetes-tools@1.4.0,0,0,1,49,0,0,0,23,0,1,1,1,0,0,1.0,0,0,1
ohhttpstubs@1.0.0,0,0,1,104,0,1,2,11,0,1,1,1,0,0,1.0,0,0,1
electron-dependency-confusion-window@1.999.1,1,0,1,0,0,1,1,36,0,1,1,1,0,0,1.0,0,0,1
electron-dependency-confusion-window@2.0.4,1,0,1,0,0,1,1,36,0,0,0,1,0,0,1.0,0,0,1
electron-dependency-confusion-window@1.999.3,2,0,1,0,0,1,1,36,0,1,1,1,0,0,1.0,0,0,1
webpikes@1.1.1,1,0,1,0,0,1,1,8,0,0,0,1,0,0,1.0,0,0,1
webpikes@1.0.0,1,0,1,0,0,1,2,8,0,0,0,1,0,0,1.0,0,0,1
webpikes@1.2.1,1,0,1,35,0,1,1,8,0,0,0,1,0,0,1.0,0,0,1
z-miss@1337.0.0,0,0,1,447,0,1,0,6,0,1,1,1,0,0,1.0,0,0,1
react-is-builtin@10.0.1,0,0,1,15,0,1,0,16,0,1,1,1,0,0,1.0,0,0,1
corplib@1.0.1,0,0,1,17,0,1,1,7,0,1,1,1,0,0,1.0,0,0,1
corplib@2.0.0,0,0,1,17,0,1,1,7,0,1,2,1,0,0,1.0,0,0,1
@taskrabbit/meadow-web@1.11.0,1,0,1,0,0,1,3,22,0,0,0,1,0,0,1.0,0,0,1
workbox-stable-xyz@1.0.0,0,0,1,9,0,1,1,18,0,1,1,1,0,0,1.0,0,0,1
deferred-example@99.99.99,0,0,1,47,0,1,1,16,0,1,1,1,0,0,1.0,0,0,1
dayjs-plugin-duration@1.0.0,0,0,1,70,0,1,2,21,0,1,1,1,0,0,1.0,0,0,1
price_wrapper@99.99.2,0,0,1,37,0,1,1,13,0,1,2,1,0,0,1.0,0,0,1
github-socket-worker@1.4.2,0,0,1,129,0,1,0,20,0,1,1,1,0,0,1.0,0,0,1
github-socket-worker@1.4.0,0,0,1,129,0,1,2,20,0,1,1,1,0,0,1.0,0,0,1
web3-trade@4.0.0,0,0,1,0,0,1,1,10,0,1,1,1,0,0,1.0,0,0,1
random-trans-datas@1.0.1,2,0,1,34,1,1,2,18,0,0,0,1,0,0,1.0,0,0,1
vscode-mssql@1.0.0,4,1,1,3,0,1,1,12,0,0,0,1,0,0,1.0,0,0,1
debug11@1.0.0,3,0,1,3,0,0,1,7,1,1,1,1,0,0,1.0,0,0,1
evo-web@100.0.2,0,0,1,37,0,1,0,7,0,1,1,1,0,0,1.0,0,0,1
evo-web@100.0.7,0,0,1,38,0,1,0,7,0,1,1,1,0,0,1.0,0,0,1
exclusiveminimum@1.0.0,0,0,1,6,0,1,1,16,0,1,1,1,0,0,1.0,0,0,1
postmark-mcp@1.0.15,5,0,1,48,0,1,1,12,1,0,0,1,0,0,1.0,0,0,1
postmark-mcp@1.0.0,5,0,1,48,1,1,1,12,1,0,0,1,0,0,1.0,0,0,1
postmark-mcp@1.0.3,5,0,1,48,0,1,1,12,0,0,0,1,0,0,1.0,0,0,1
shimmer_placeholder@1.0.0,0,0,1,0,0,1,1,19,0,1,1,1,0,0,1.0,0,0,1
nlohmann-json@9.9.9,0,0,1,0,0,1,1,13,0,0,0,1,0,0,1.0,0,0,1
nlohmann-json@1.0.0,0,0,1,0,0,1,0,13,0,0,0,1,0,0,1.0,0,0,1
nlohmann-json@100.03.11,0,0,1,69,0,1,1,13,0,1,1,1,0,0,1.0,0,0,1
sigma-payment@1.0.0,0,0,1,14,0,1,1,13,0,1,1,1,0,0,1.0,0,0,1
bandwith-sdk@6.0.0,0,0,1,12,0,1,1,12,0,1,1,1,0,0,1.0,0,0,1
gunicorn@1.0.0,0,0,1,147,0,1,2,8,0,1,1,1,0,0,1.0,0,0,1
uvicorn@1.0.0,0,0,1,92,0,1,2,7,0,1,1,1,0,0,1.0,0,0,1
auth0-lock-webpack@99.99.99,0,0,1,0,1,1,1,18,0,1,1,1,0,0,1.0,0,0,1
com.unity.transport@2.2.2,0,0,1,96,0,1,0,19,0,1,1,1,0,0,1.0,0,0,1
com.unity.transport@2.2.3,0,0,1,46,0,1,0,19,0,1,1,1,0,0,1.0,0,0,1
